5,5,0,clear_table1_scene3,0,0.0,7.245,ActionXXX0,wine424_scene3,
5,5,0,clear_table1_scene3,1,7.245,10.35,grab,wine424_scene3,
5,5,0,clear_table1_scene3,2,10.35,20.354999999999997,ActionXXX2,fridge165_scene3,
5,5,0,clear_table1_scene3,3,20.354999999999997,23.666999999999994,open,fridge165_scene3,
5,5,0,clear_table1_scene3,4,23.666999999999994,26.702999999999996,ActionXXX4,wine424_scene3,fridge165_scene3
5,5,0,clear_table1_scene3,5,26.702999999999996,30.014999999999993,ActionXXX5,fridge165_scene3,
5,5,0,clear_table1_scene3,6,30.014999999999993,40.84799999999999,ActionXXX6,plate67_scene3,
5,5,0,clear_table1_scene3,7,40.84799999999999,43.95299999999999,ActionXXX7,plate67_scene3,
5,5,0,clear_table1_scene3,8,43.95299999999999,52.094999999999985,walk,sink158_scene3,
5,5,0,clear_table1_scene3,9,52.094999999999985,55.130999999999986,put,plate67_scene3,sink158_scene3
5,5,0,clear_table1_scene3,10,55.130999999999986,63.755999999999986,ActionXXX10,cutleryfork66_scene3,
5,5,0,clear_table1_scene3,11,63.755999999999986,66.86099999999999,grab,cutleryfork66_scene3,
5,5,0,clear_table1_scene3,12,66.86099999999999,71.34599999999999,ActionXXX12,cutleryknife65_scene3,
5,5,0,clear_table1_scene3,13,71.34599999999999,74.451,grab,cutleryknife65_scene3,
5,5,0,clear_table1_scene3,14,74.451,80.868,ActionXXX14,sink158_scene3,
5,5,0,clear_table1_scene3,15,80.868,83.904,ActionXXX15,cutleryfork66_scene3,sink158_scene3
5,5,0,clear_table1_scene3,16,83.904,86.94,put,cutleryknife65_scene3,sink158_scene3
5,5,0,clear_table1_scene3,17,86.94,94.53,walk,waterglass64_scene3,
5,5,0,clear_table1_scene3,18,94.53,97.635,ActionXXX18,waterglass64_scene3,
5,5,0,clear_table1_scene3,19,97.635,103.224,walk,wineglass425_scene3,
5,5,0,clear_table1_scene3,20,103.224,106.32900000000001,grab,wineglass425_scene3,
5,5,0,clear_table1_scene3,21,106.32900000000001,110.262,walk,sink158_scene3,
5,5,0,clear_table1_scene3,22,110.262,113.298,ActionXXX22,waterglass64_scene3,sink158_scene3
5,5,0,clear_table1_scene3,23,113.298,116.334,put,wineglass425_scene3,sink158_scene3
5,5,0,clear_table1_scene3,24,116.334,129.168,ActionXXX24,bedroom358_scene3,
5,5,0,clear_table1_scene3,25,129.168,137.655,ActionXXX25,bathroom297_scene3,
5,5,0,clear_table1_scene3,26,137.655,142.968,walk,towel340_scene3,
5,5,0,clear_table1_scene3,27,142.968,146.07299999999998,ActionXXX27,towel340_scene3,
5,5,0,clear_table1_scene3,28,146.07299999999998,156.76799999999997,ActionXXX28,bedroom358_scene3,
5,5,0,clear_table1_scene3,29,156.76799999999997,166.28999999999996,ActionXXX29,kitchen11_scene3,
5,5,0,clear_table1_scene3,30,166.28999999999996,172.77599999999995,ActionXXX30,kitchentable134_scene3,
5,5,0,clear_table1_scene3,31,172.77599999999995,192.50999999999996,wipe,towel340_scene3,kitchentable134_scene3
