5,5,5,cook_fried_bread4_scene5,0,0.0,6.693,walk,MainObjectXXX0,
5,5,5,cook_fried_bread4_scene5,1,6.693,12.765,ActionXXX1,breadslice160_scene5,
5,5,5,cook_fried_bread4_scene5,2,12.765,15.870000000000001,grab,breadslice160_scene5,
5,5,5,cook_fried_bread4_scene5,3,15.870000000000001,20.562,walk,fryingpan197_scene5,
5,5,5,cook_fried_bread4_scene5,4,20.562,23.598000000000003,ActionXXX4,breadslice160_scene5,TargetObjectXXX4
5,5,5,cook_fried_bread4_scene5,5,23.598000000000003,26.910000000000004,ActionXXX5,MainObjectXXX5,
5,5,5,cook_fried_bread4_scene5,6,26.910000000000004,30.636000000000003,walk,MainObjectXXX6,
5,5,5,cook_fried_bread4_scene5,7,30.636000000000003,33.741,ActionXXX7,MainObjectXXX7,
5,5,5,cook_fried_bread4_scene5,8,33.741,37.674,walk,MainObjectXXX8,
5,5,5,cook_fried_bread4_scene5,9,37.674,52.509,ActionXXX9,MainObjectXXX9,TargetObjectXXX9
5,5,5,cook_fried_bread4_scene5,10,52.509,55.821,switchOff,stove155_scene5,
